StockCode,NewDescription,TotalSales,TotalVolume,UnitPrice,CustomerInteraction,CountryChannels,FirstPurchasedDate,LastPurchasedDate
20780,BLACK EAR MUFF HEADPHONES,318.19,48,7.620333333333333,13,2,2010-12-01 16:57:00,2011-12-08 16:30:00
20781,GOLD EAR MUFF HEADPHONES,221.65,38,5.757857142857143,19,2,2010-12-06 08:34:00,2011-12-07 14:12:00
20782,CAMOUFLAGE EAR MUFF HEADPHONES,373.57,54,7.462142857142857,12,2,2010-12-06 09:58:00,2011-12-09 10:03:00
20785,FUSCHIA RETRO BAR STOOL,523.3000000000001,14,39.15,4,1,2011-01-05 15:56:00,2011-04-06 12:08:00
20793,BLUE TILED TRAY,54.0,8,6.75,4,1,2010-12-12 12:01:00,2011-09-08 10:35:00
20794,BLUE  TILE HOOK,282.78999999999996,99,3.573928571428571,15,3,2010-12-07 18:36:00,2011-12-06 16:26:00
20795,LARGE BLUE PROVENCAL CERAMIC BALL,113.05000000000001,49,2.653636363636364,6,2,2011-01-18 15:19:00,2011-12-05 17:24:00
20796,SMALL BLUE PROVENCAL CERAMIC BALL,103.93999999999998,62,1.832222222222222,8,2,2011-03-01 17:32:00,2011-11-10 12:01:00
20798,CLEAR MILKSHAKE GLASS,75.60000000000001,36,2.1,5,1,2010-12-02 12:28:00,2011-01-25 13:38:00
20801,LARGE PINK GLASS SUNDAE DISH,1157.8,1013,1.610731707317073,47,4,2010-12-07 15:28:00,2011-05-25 16:08:00
20802,SMALL GLASS SUNDAE DISH CLEAR,984.4699999999999,739,1.942063492063492,40,2,2010-12-06 08:34:00,2011-11-28 10:31:00
20803,SMALL PINK GLASS SUNDAE DISH,478.72,945,1.1280487804878048,26,3,2010-12-06 10:08:00,2011-05-01 13:45:00
20816,GOLD FLOWER CUSHION COVER ,15.6,8,1.95,1,1,2011-04-28 13:17:00,2011-04-28 19:53:00
20818,GOLD TEDDY BEAR,42.7,15,5.54,2,1,2010-12-13 11:21:00,2011-05-04 13:36:00
20819,SILVER TEDDY BEAR,244.72,64,4.016666666666667,14,5,2010-12-06 15:13:00,2011-11-30 11:17:00
20820,SILVER LOOKING MIRROR,24.75,5,4.95,2,1,2010-12-01 11:21:00,2011-03-01 17:28:00
20821,GOLDIE LOOKING MIRROR,84.15,17,4.95,5,1,2011-03-30 12:04:00,2011-11-23 15:53:00
20823,GOLD WINE GOBLET,132.72,168,0.79,6,1,2011-04-19 14:49:00,2011-06-09 14:23:00
20826,SILVER APERITIF GLASS,128.4,276,0.8225,7,1,2010-12-13 15:12:00,2011-05-18 11:08:00
20827,GOLD APERITIF GLASS,34.32,88,0.39,1,1,2011-04-19 14:49:00,2011-04-21 12:34:00
20828,GLITTER BUTTERFLY CLIPS,3079.88,1130,3.1613599999999997,116,5,2010-12-02 13:32:00,2011-12-08 09:28:00
20829,GLITTER HANGING BUTTERFLY STRING,2725.05,1315,2.4503,90,3,2010-12-03 17:20:00,2011-12-08 16:30:00
20830,SILVER PHOTO FRAME,409.83,136,3.0435135135135134,19,1,2010-12-12 10:48:00,2011-10-02 15:33:00
20831,GOLD PHOTO FRAME,466.53000000000003,216,2.737948717948718,19,3,2010-12-12 10:48:00,2011-12-09 10:20:00
20832,RED FLOCK LOVE HEART PHOTO FRAME,582.03,1091,0.7383333333333334,47,2,2010-12-02 12:16:00,2011-12-09 12:25:00
20835,FRENCH LATTICE CUSHION COVER ,65.8,67,2.10375,7,1,2010-12-01 14:32:00,2011-11-10 15:23:00
20836,FRENCH PAISLEY CUSHION COVER,141.1,170,0.83,14,2,2011-05-03 10:43:00,2011-11-24 11:52:00
20837,FRENCH FLORAL CUSHION COVER ,142.47,141,0.9713333333333334,14,3,2011-02-17 14:51:00,2011-11-20 11:06:00
20838,FRENCH LATTICE CUSHION COVER ,461.45,385,1.8773684210526316,30,4,2011-04-27 17:23:00,2011-12-05 17:28:00
20839,FRENCH PAISLEY CUSHION COVER ,840.4399999999999,575,2.385047619047619,44,4,2010-12-01 14:32:00,2011-12-08 16:30:00
20840,FRENCH FLORAL CUSHION COVER ,632.3199999999999,533,2.004,35,5,2010-12-01 14:32:00,2011-12-08 16:30:00
20845,ZINC HEART LATTICE 2 WALL PLANTER,120.64999999999999,19,6.35,7,1,2011-01-18 13:05:00,2011-08-16 13:13:00
20846,ZINC HEART LATTICE T-LIGHT HOLDER,958.57,717,1.6094444444444445,50,3,2010-12-01 17:06:00,2011-12-07 09:22:00
20847,ZINC HEART LATTICE CHARGER LARGE,217.57999999999998,52,4.592222222222222,12,3,2010-12-06 09:58:00,2011-11-25 11:54:00
20848,ZINC HEART LATTICE CHARGER SMALL,61.95,21,2.95,7,1,2010-12-13 15:12:00,2011-11-06 14:45:00
20851,ZINC HEART LATTICE TRAY OVAL ,53.550000000000004,9,5.95,5,1,2011-01-30 13:48:00,2011-04-27 16:54:00
20854,BLUE PATCH PURSE PINK HEART,386.32,244,1.6847619047619045,16,1,2010-12-01 14:32:00,2011-02-20 12:01:00
20856,DENIM PATCH PURSE PINK BUTTERFLY,357.28999999999996,216,1.670327868852459,26,4,2010-12-01 14:32:00,2011-08-09 14:18:00
20857,BLUE ROSE PATCH PURSE PINK BUTTERFL,52.8,32,1.65,7,1,2010-12-07 10:06:00,2011-02-17 13:28:00
20860,GOLD COSMETICS BAG WITH BUTTERFLY,2.1,1,2.1,0,1,2010-12-13 16:46:00,2010-12-13 16:46:00
20861,GOLD COSMETIC BAG PINK STAR,4.2,2,2.1,2,1,2010-12-06 12:55:00,2010-12-10 11:24:00
20866,BLUE ROSE FABRIC MIRROR,710.95,598,1.486043956043956,34,5,2010-12-01 12:23:00,2011-12-08 16:30:00
20867,PINK ROSE FABRIC MIRROR,393.46999999999997,331,1.3503225806451613,23,3,2010-12-01 13:51:00,2011-12-06 12:21:00
20868,SILVER FABRIC MIRROR,219.35000000000002,458,0.7071739130434783,29,3,2010-12-10 11:12:00,2011-12-08 19:24:00
20869,GOLD FABRIC MIRROR,86.76,180,0.716,17,3,2010-12-17 14:54:00,2011-12-08 19:24:00
20871,OPULENT VELVET SET/3 CANDLES,8.42,2,4.21,0,1,2010-12-14 15:52:00,2010-12-14 15:52:00
20878,SET/9 CHRISTMAS T-LIGHTS SCENTED ,31.25,25,1.25,7,1,2010-12-01 12:23:00,2010-12-05 16:24:00
20886,BOX OF 9 PEBBLE CANDLES,988.18,486,2.4715238095238092,56,3,2010-12-03 11:27:00,2011-11-07 12:06:00
20892,SET/3 TALL GLASS CANDLE HOLDER PINK,89.22,4,21.243333333333332,1,1,2010-12-07 15:28:00,2010-12-21 15:19:00
20893,HANGING BAUBLE T-LIGHT HOLDER SMALL,611.57,269,3.0392592592592593,16,2,2010-12-02 10:17:00,2011-12-04 12:13:00
20894,HANGING BAUBLE T-LIGHT HOLDER LARGE,108.71000000000001,33,3.707333333333333,9,1,2010-12-02 13:49:00,2011-12-01 08:51:00
20897,VINTAGE NOTEBOOK PARIS DAYS,298.27,107,3.1816666666666666,8,2,2010-12-06 11:10:00,2011-08-30 10:29:00
20898,VINTAGE NOTEBOOK TRAVELOGUE,105.73,38,2.6350000000000002,4,1,2011-01-27 15:51:00,2011-10-23 13:49:00
20901,VINTAGE KEEPSAKE BOX PINK FLOWER,91.48,20,4.54625,2,1,2011-06-07 17:12:00,2011-11-14 14:39:00
20902,VINTAGE KEEPSAKE BOX PARIS DAYS,686.86,112,6.938035714285715,6,4,2010-12-01 14:03:00,2011-08-10 16:51:00
20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,441.89,82,5.576964285714285,10,2,2010-12-06 11:10:00,2011-10-23 13:49:00
20906,VINTAGE NOTEBOOK BEAUTY GIRL,8.850000000000001,3,2.95,2,1,2010-12-08 13:23:00,2011-04-03 15:07:00
20910,VINTAGE PHOTO ALBUM PARIS DAYS,50.8,8,6.349999999999999,2,1,2010-12-03 14:35:00,2010-12-16 11:53:00
20914,SET/5 RED RETROSPOT LID GLASS BOWLS,18390.2,6372,3.284795127353267,356,13,2010-12-01 11:32:00,2011-12-09 10:03:00
20931,BLUE POT PLANT CANDLE ,1060.9,299,5.06,35,4,2010-12-01 17:06:00,2011-12-09 10:03:00
20932,PINK POT PLANT CANDLE,628.7900000000001,204,4.676,22,2,2010-12-10 09:51:00,2011-12-08 16:30:00
20933,YELLOW POT PLANT CANDLE,71.05,23,3.127777777777778,9,1,2011-01-05 15:56:00,2011-12-08 11:15:00
20934,SET/3 POT PLANT CANDLES,424.46000000000004,68,7.133125,20,3,2010-12-17 16:59:00,2011-11-04 14:54:00
20935,ROUND CACTUS CANDLE,17.700000000000003,6,2.95,4,1,2011-09-23 13:48:00,2011-11-16 16:08:00
20936,FORKED CACTUS CANDLE,319.66,100,3.7341176470588238,21,2,2010-12-05 11:12:00,2011-12-09 11:34:00
20941,FROG CANDLE,83.78,64,1.376,13,1,2010-12-03 11:13:00,2011-07-06 15:15:00
20954,*USB Office Mirror Ball,16.94,2,8.47,0,1,2010-12-17 14:54:00,2010-12-17 17:08:00
20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,1149.02,824,1.7746601941747573,51,2,2010-12-01 14:32:00,2011-12-06 17:23:00
20960,WATERMELON BATH SPONGE,72.49,29,2.4899999999999998,0,1,2010-12-03 14:27:00,2011-03-07 10:12:00
20961,STRAWBERRY BATH SPONGE ,1749.18,1235,1.789047619047619,82,9,2010-12-01 11:21:00,2011-12-09 10:26:00
20963,APPLE BATH SPONGE,1913.67,1338,1.8205579399141631,83,9,2010-12-01 11:21:00,2011-12-09 10:26:00
20964,POLYESTER FILLER PAD 60x40cm,5.1,2,2.55,1,1,2011-05-06 11:36:00,2011-05-06 11:36:00
20966,SANDWICH BATH SPONGE,1022.8,719,1.9605154639175257,28,5,2010-12-01 11:21:00,2011-08-24 10:22:00
20967,GREY FLORAL FELTCRAFT SHOULDER BAG,1031.69,266,4.110952380952381,63,6,2010-12-02 11:35:00,2011-10-26 14:42:00
20969,RED FLORAL FELTCRAFT SHOULDER BAG,7236.93,1962,4.265194805194805,157,6,2010-12-01 14:32:00,2011-12-08 16:30:00
20970,PINK FLORAL FELTCRAFT SHOULDER BAG,4235.88,1117,4.191969696969697,141,8,2010-12-01 17:06:00,2011-12-09 10:03:00
20971,PINK BLUE FELT CRAFT TRINKET BOX,13838.1,11001,1.4184803001876172,277,13,2010-12-01 14:32:00,2011-12-09 10:03:00
20972,PINK CREAM FELT CRAFT TRINKET BOX ,9159.31,7362,1.4220760697305865,312,12,2010-12-01 12:49:00,2011-12-09 10:03:00
20973,12 PENCIL SMALL TUBE WOODLAND,3216.1200000000003,4506,0.7866756756756756,191,12,2010-12-01 12:54:00,2011-12-09 10:03:00
20974,12 PENCILS SMALL TUBE SKULL,4531.9800000000005,6983,0.7512261580381471,195,9,2010-12-01 12:54:00,2011-12-09 12:20:00
20975,12 PENCILS SMALL TUBE RED RETROSPOT,4387.820000000001,6640,0.736918918918919,231,12,2010-12-01 14:32:00,2011-12-08 13:50:00
20977,36 PENCILS TUBE WOODLAND,2331.14,1741,1.5090425531914893,111,13,2010-12-01 12:27:00,2011-11-07 17:42:00
20978,36 PENCILS TUBE SKULLS,2400.05,1799,1.614089219330855,133,9,2010-12-01 16:57:00,2011-12-09 10:03:00
20979,36 PENCILS TUBE RED RETROSPOT,4729.9800000000005,3739,1.5846200607902736,164,12,2010-12-01 12:27:00,2011-12-09 10:03:00
20980,36 PENCILS TUBE POSY,76.91,79,1.061,10,1,2010-12-05 13:05:00,2011-08-08 14:53:00
20981,12 PENCILS TALL TUBE WOODLAND,1742.27,1976,0.9622619047619047,157,14,2010-12-01 14:32:00,2011-12-09 08:59:00
20982,12 PENCILS TALL TUBE SKULLS,1884.9199999999998,2156,0.9554752851711026,158,9,2010-12-01 11:41:00,2011-12-09 10:03:00
20983,12 PENCILS TALL TUBE RED RETROSPOT,2382.46,2746,0.9319366197183099,185,13,2010-12-02 11:41:00,2011-12-09 10:03:00
20984,12 PENCILS TALL TUBE POSY,1173.8999999999999,3812,0.38441340782122907,135,11,2010-12-02 13:32:00,2011-10-17 12:50:00
20985,HEART CALCULATOR,1545.59,1183,1.634642857142857,65,7,2010-12-05 15:12:00,2011-12-09 10:03:00
20986,BLUE CALCULATOR RULER,833.49,657,1.5878813559322034,40,1,2010-12-02 12:16:00,2011-12-09 10:03:00
20992,JAZZ HEARTS PURSE NOTEBOOK,1965.81,4451,0.5452380952380953,162,6,2010-12-01 11:21:00,2011-12-08 13:50:00
20996,JAZZ HEARTS ADDRESS BOOK,727.46,3194,0.31912663755458515,124,3,2010-12-01 14:32:00,2011-12-08 19:24:00
20997,ROSE DU SUD CUSHION COVER ,257.61,59,4.274705882352941,4,3,2011-04-19 15:37:00,2011-12-08 09:28:00
20998,ROSE DU SUD OVEN GLOVE,505.20000000000005,185,2.66231884057971,27,6,2010-12-03 11:35:00,2011-10-14 13:54:00
21000,ROSE DU SUD COSMETICS BAG,365.09,97,3.629245283018868,16,5,2010-12-01 14:32:00,2011-12-09 10:03:00
21001,ROSE DU SUD WASHBAG ,354.14,74,4.645294117647059,12,4,2010-12-06 16:57:00,2011-12-08 09:20:00
21002,ROSE DU SUD DRAWSTRING BAG,428.66,125,3.3995454545454544,5,5,2010-12-01 17:06:00,2011-10-23 11:42:00
21003,ROSE DU SUD CUSHION COVER,460.58,78,5.887391304347826,6,4,2011-01-07 16:32:00,2011-12-08 09:28:00
21009,ETCHED GLASS STAR TREE DECORATION,1.25,1,1.25,0,1,2010-12-17 17:30:00,2010-12-17 17:30:00
21011,GLITTER SNOW PEAR TREE DECORATION,28.999999999999996,20,1.45,2,1,2010-12-05 10:45:00,2010-12-21 10:35:00
21012,ANTIQUE ALL GLASS CANDLESTICK,2618.25,1171,2.310148514851485,66,3,2010-12-01 14:32:00,2011-12-09 12:00:00
21014,SWISS CHALET TREE DECORATION ,598.8199999999999,1385,0.6728455284552844,64,3,2010-12-01 15:35:00,2011-11-23 13:27:00
21015,DARK BIRD HOUSE TREE DECORATION,590.13,1485,0.6599305555555556,59,5,2010-12-01 17:06:00,2011-12-09 10:03:00
21018,BIRD BOX CHRISTMAS TREE DECORATION,22.06,24,1.087142857142857,4,1,2010-12-01 15:35:00,2010-12-17 17:30:00
21025,SPACE FROG,233.52,174,1.5507142857142857,14,3,2010-12-02 15:46:00,2011-12-06 16:26:00
21026,SPACE OWL,319.5,258,1.5432394366197182,20,3,2010-12-02 15:46:00,2011-12-09 10:03:00
21027,NINJA RABBIT PINK,190.29,169,1.1161363636363637,16,3,2010-12-03 12:01:00,2011-11-21 12:05:00
21028,NINJA RABBIT BLACK,239.24,187,1.5422413793103449,15,1,2010-12-06 16:57:00,2011-12-08 16:30:00
21030,SPACE CADET RED,172.2,141,1.191142857142857,19,3,2010-12-02 15:46:00,2011-11-21 12:05:00
21031,SPACE CADET BLACK,65.49,53,1.292,9,2,2010-12-02 15:46:00,2011-11-16 12:18:00
21032,SPACE CADET WHITE,119.03,98,1.3774193548387097,13,2,2010-12-02 15:46:00,2011-11-30 11:48:00
21033,JUMBO BAG CHARLIE AND LOLA TOYS,4853.81,1933,3.199169435215947,75,5,2010-12-01 09:37:00,2011-09-08 13:53:00
21034,REX CASH+CARRY JUMBO SHOPPER,1842.05,1939,0.95,480,6,2010-12-01 11:49:00,2011-12-08 18:42:00
21035,SET/2 RED RETROSPOT TEA TOWELS ,8549.85,2603,4.537581047381546,151,13,2010-12-01 08:45:00,2011-12-09 10:03:00
21038,SET/4 MODERN VINTAGE COTTON NAPKINS,86.75,77,1.1656521739130437,20,1,2010-12-01 13:21:00,2011-05-04 13:52:00
21039,RED RETROSPOT SHOPPING BAG,1353.6899999999998,523,3.0876666666666663,57,7,2010-12-02 18:08:00,2011-12-06 12:56:00
21040,MODERN VINTAGE COTTON SHOPPING BAG,29.7,22,1.67,8,1,2010-12-03 15:19:00,2011-03-15 15:37:00
21041,RED RETROSPOT OVEN GLOVE DOUBLE,3909.63,921,4.375399239543726,100,5,2010-12-01 12:49:00,2011-11-23 14:07:00
21042,RED RETROSPOT APRON ,2205.4700000000003,335,7.224962962962963,71,8,2010-12-02 08:52:00,2011-12-08 10:53:00
21043,APRON MODERN VINTAGE COTTON,1143.76,494,2.968241758241758,52,2,2010-12-16 13:02:00,2011-06-07 17:09:00
21051,RIBBONS PURSE ,377.2,192,2.0466666666666664,23,2,2010-12-03 11:36:00,2011-12-08 09:47:00
21054,NURSE'S BAG SOFT TOY,634.53,70,9.226896551724137,24,5,2010-12-03 15:10:00,2011-11-14 12:45:00
21055,TOOL BOX SOFT TOY ,1782.54,180,10.427289719626168,63,11,2010-12-01 14:05:00,2011-12-08 19:57:00
21056,DOCTOR'S BAG SOFT TOY,1765.3999999999999,184,10.123333333333333,46,9,2010-12-01 14:05:00,2011-12-08 09:28:00
21058,PARTY INVITES WOODLAND,968.2099999999999,1157,0.9692913385826771,68,11,2010-12-02 10:27:00,2011-12-08 09:28:00
21059,PARTY INVITES DINOSAURS,528.2299999999999,611,0.9231914893617021,67,8,2010-12-02 17:12:00,2011-12-08 09:28:00
21060,PARTY INVITES BALLOON GIRL,359.28999999999996,405,0.946619718309859,47,4,2010-12-02 10:27:00,2011-12-05 17:24:00
21061,PARTY INVITES FOOTBALL,451.7,488,1.0548192771084337,49,7,2010-12-01 11:29:00,2011-12-04 14:15:00
21062,PARTY INVITES SPACEMAN,458.22999999999996,539,0.8574666666666667,55,8,2010-12-01 11:29:00,2011-12-02 13:20:00
21063,PARTY INVITES JAZZ HEARTS,458.31,528,0.9322549019607843,64,5,2010-12-01 11:29:00,2011-12-06 09:48:00
21064,BOOM BOX SPEAKER BOYS,1301.55,301,4.855233644859813,40,5,2010-12-02 12:16:00,2011-12-09 10:03:00
21065,BOOM BOX SPEAKER GIRLS,1172.48,564,4.404148936170213,31,3,2010-12-01 11:45:00,2011-12-09 10:03:00
21066,VINTAGE RED MUG,694.72,703,1.5279999999999998,32,2,2010-12-03 11:13:00,2011-12-01 11:53:00
21067,VINTAGE RED TEATIME MUG,506.65,319,1.7759493670886073,30,2,2010-12-01 17:06:00,2011-10-04 13:25:00
21068,VINTAGE BILLBOARD LOVE/HATE MUG,1890.33,1638,1.669396984924623,81,7,2010-12-01 09:02:00,2011-12-08 16:30:00
21069,VINTAGE BILLBOARD TEA MUG,2251.77,1950,1.7378160919540229,35,2,2010-12-01 14:32:00,2011-08-17 15:05:00
21070,VINTAGE BILLBOARD MUG ,1186.23,1107,1.6288990825688074,51,3,2010-12-01 14:32:00,2011-12-08 16:30:00
21071,VINTAGE BILLBOARD DRINK ME MUG,1385.28,995,1.7081666666666666,72,3,2010-12-01 09:02:00,2011-10-31 14:41:00
21078,SET/20 STRAWBERRY PAPER NAPKINS ,2540.39,2780,1.252075471698113,148,11,2010-12-03 11:35:00,2011-10-13 14:33:00
21080,SET/20 RED RETROSPOT PAPER NAPKINS ,11319.36,13210,1.091887351778656,427,17,2010-12-01 10:19:00,2011-12-08 16:30:00
21082,SET/20 FRUIT SALAD PAPER NAPKINS ,143.44,88,1.63,0,1,2011-01-14 14:28:00,2011-06-28 15:44:00
21084,SET/6 COLLAGE PAPER CUPS,773.14,2610,0.5010869565217392,90,8,2011-01-07 12:28:00,2011-12-07 12:41:00
21086,SET/6 RED SPOTTY PAPER CUPS,4861.900000000001,7137,0.9575626423690206,167,16,2010-12-01 10:19:00,2011-12-06 14:22:00
21087,SET/6 POSIES PAPER CUPS,74.57000000000001,141,0.6025,10,3,2011-02-18 16:12:00,2011-04-19 14:49:00
21088,SET/6 FRUIT SALAD PAPER CUPS,428.28000000000003,1678,0.41398058252427183,67,6,2011-01-07 12:28:00,2011-12-08 16:30:00
21089,SET/6 GREEN SPRING PAPER CUPS,48.99,233,0.2844,23,2,2010-12-06 12:41:00,2011-08-17 14:25:00
21090,SET/6 COLLAGE PAPER PLATES,1278.23,2421,0.6380454545454546,98,8,2010-12-05 12:42:00,2011-12-07 12:41:00
21094,SET/6 RED SPOTTY PAPER PLATES,6933.259999999999,8758,0.9860338345864661,179,16,2010-12-01 09:37:00,2011-12-08 09:20:00
21095,SET/6 POSIES PAPER PLATES,118.72999999999999,125,0.9614285714285714,9,3,2010-12-03 12:01:00,2011-06-16 19:59:00
21096,SET/6 FRUIT SALAD  PAPER PLATES,581.09,1259,0.5745714285714285,63,6,2011-01-07 12:28:00,2011-12-08 09:20:00
21098,CHRISTMAS TOILET ROLL,5093.76,3731,1.6802602230483272,115,6,2010-12-01 12:49:00,2011-12-09 10:03:00
21100,CHARLIE AND LOLA CHARLOTTE BAG,162.20999999999998,65,3.4099999999999997,7,1,2010-12-03 11:28:00,2011-03-22 16:56:00
21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,702.51,237,3.8114814814814815,30,4,2010-12-01 12:51:00,2011-12-02 16:39:00
21107,CREAM SLICE FLANNEL PINK SPOT ,2501.56,904,3.8062376237623763,48,6,2010-12-01 12:51:00,2011-12-06 16:26:00
21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,18069.280000000002,10253,2.30876404494382,160,14,2010-12-01 11:21:00,2011-12-09 11:26:00
21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,2765.15,937,5.672222222222222,54,5,2010-12-01 17:06:00,2011-12-09 11:26:00
21110,LARGE CAKE TOWEL PINK SPOTS,3822.45,1106,6.262426470588235,62,8,2010-12-01 17:06:00,2011-11-25 15:23:00
21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",1652.27,901,2.9213541666666667,46,5,2010-12-01 12:43:00,2011-12-09 11:26:00
21112,"SWISS ROLL TOWEL, PINK  SPOTS",2885.13,1359,3.0414634146341464,37,3,2010-12-03 11:36:00,2011-12-05 11:58:00
21114,LAVENDER SCENTED FABRIC HEART,1809.33,1366,1.9206293706293704,105,8,2010-12-02 19:18:00,2011-12-04 13:55:00
21115,ROSE CARAVAN DOORSTOP,3174.84,566,7.439879518072289,104,11,2010-12-01 09:59:00,2011-12-09 10:26:00
21116,OWL DOORSTOP,4051.79,695,6.7411111111111115,81,8,2010-12-01 11:45:00,2011-12-05 17:24:00
21117,BLOND DOLL DOORSTOP,149.25,115,1.5735294117647058,11,2,2011-01-13 15:11:00,2011-11-23 13:46:00
21120,*Boombox Ipod Classic,16.98,1,16.98,0,1,2010-12-09 14:09:00,2010-12-09 14:09:00
21121,SET/10 RED POLKADOT PARTY CANDLES,8033.85,6634,1.3695876288659794,238,16,2010-12-01 12:22:00,2011-12-09 12:19:00
21122,SET/10 PINK POLKADOT PARTY CANDLES,6496.04,5331,1.371267605633803,214,13,2010-12-01 11:21:00,2011-12-09 12:16:00
21123,SET/10 IVORY POLKADOT PARTY CANDLES,1383.34,1145,1.1867295597484278,66,9,2010-12-01 12:43:00,2011-12-09 10:03:00
21124,SET/10 BLUE POLKADOT PARTY CANDLES,4868.05,4015,1.297479674796748,180,13,2010-12-01 12:23:00,2011-12-09 12:16:00
21125,SET 6 FOOTBALL CELEBRATION CANDLES,834.73,660,1.3183177570093458,59,11,2010-12-01 11:29:00,2011-12-09 10:26:00
21126,SET OF 6 GIRLS CELEBRATION CANDLES,750.2,593,1.334765625,57,10,2010-12-01 11:29:00,2011-12-09 10:03:00
21128,GOLD FISHING GNOME,546.6,68,10.019166666666667,12,3,2010-12-01 17:06:00,2011-12-07 15:56:00
21129,SILVER FISHING GNOME ,419.52000000000004,52,9.361851851851853,13,1,2011-01-04 15:50:00,2011-11-29 11:48:00
21131,GOLD STANDING GNOME,398.02,106,5.6049999999999995,11,2,2010-12-10 10:49:00,2011-12-06 14:23:00
21132,SILVER STANDING GNOME   ,217.35999999999999,44,5.079090909090909,13,4,2010-12-09 14:50:00,2011-12-08 15:31:00
21135,VICTORIAN  METAL POSTCARD SPRING,3207.69,2870,1.8930054644808745,122,8,2010-12-01 12:58:00,2011-12-08 10:40:00
21136,PAINTED METAL PEARS ASSORTED,7830.32,4709,1.805078947368421,259,10,2010-12-01 16:52:00,2011-12-08 13:50:00
21137,BLACK RECORD COVER FRAME,40652.13,11656,4.211899736147757,140,7,2010-12-01 12:27:00,2011-12-09 12:00:00
21143,ANTIQUE GLASS HEART DECORATION ,709.18,328,2.4612820512820512,26,1,2010-12-01 13:54:00,2011-08-22 14:38:00
21144,PINK POODLE HANGING DECORATION ,16.8,5,3.36,0,1,2010-12-09 16:27:00,2010-12-21 15:19:00
21145,ANTIQUE GLASS PLACE SETTING,152.5,122,1.25,8,2,2010-12-13 15:12:00,2011-11-16 13:25:00
21147,JINGLE BELLS TREE DECORATION,415.77,203,2.046493506493506,11,1,2010-12-01 14:32:00,2011-12-05 17:24:00
21154,RED RETROSPOT OVEN GLOVE ,6321.76,4035,1.944553376906318,175,14,2010-12-01 12:12:00,2011-12-09 10:03:00
21155,RED RETROSPOT PEG BAG,9301.4,3157,3.1293306288032454,205,9,2010-12-02 14:30:00,2011-12-09 10:26:00
21156,RETROSPOT CHILDRENS APRON,6093.05,3171,2.373711911357341,202,16,2010-12-01 12:15:00,2011-12-08 16:30:00
21157,RED RETROSPOT WASHBAG,227.6,79,3.2714285714285714,12,1,2010-12-02 18:08:00,2011-10-25 17:31:00
21158,MOODY GIRL DOOR HANGER ,783.8199999999999,1474,0.959217877094972,103,4,2010-12-01 14:32:00,2011-12-09 10:03:00
21159,MOODY BOY  DOOR HANGER ,602.18,1127,1.0252000000000001,73,4,2010-12-02 11:41:00,2011-12-09 08:48:00
21160,KEEP OUT GIRLS DOOR HANGER ,3.36,1,3.36,0,1,2010-12-14 15:52:00,2010-12-14 15:52:00
21161,KEEP OUT BOYS DOOR HANGER ,231.36999999999998,144,1.7760869565217392,25,2,2010-12-02 11:41:00,2011-06-08 12:44:00
21162,TOXIC AREA  DOOR HANGER ,794.15,1465,0.9817575757575758,98,4,2010-12-06 11:26:00,2011-12-09 10:03:00
21163,DO NOT TOUCH MY STUFF DOOR HANGER ,684.62,1201,1.0143382352941175,86,3,2010-12-02 11:41:00,2011-10-28 12:34:00
21164,HOME SWEET HOME METAL SIGN ,5161.88,1768,3.2902097902097904,166,12,2010-12-01 17:06:00,2011-12-08 14:39:00
21165,BEWARE OF THE CAT METAL SIGN ,6939.08,4156,2.1548577680525165,178,13,2010-12-01 14:32:00,2011-12-07 10:35:00
21166,COOK WITH WINE METAL SIGN ,20957.64,10364,2.386089918256131,287,10,2010-12-01 09:41:00,2011-12-09 10:26:00
21167,WHITE SAGE INCENSE,337.14,1432,0.34253731343283583,20,1,2010-12-05 16:41:00,2011-12-08 19:24:00
21169,YOU'RE CONFUSING ME METAL SIGN ,7320.36,4424,2.2363793103448275,191,8,2010-12-01 09:41:00,2011-12-09 12:00:00
21171,BATHROOM METAL SIGN ,613.14,438,1.7678082191780824,43,5,2010-12-06 16:57:00,2011-08-11 10:14:00
21172,PARTY METAL SIGN ,5345.88,3490,2.016471816283925,236,8,2010-12-02 08:52:00,2011-12-09 10:03:00
21174,POTTERING IN THE SHED METAL SIGN,9413.82,4179,2.6916453382084096,225,3,2010-12-01 14:32:00,2011-12-09 10:26:00
21175,GIN + TONIC DIET METAL SIGN,27074.07,12225,2.7661735941320296,343,12,2010-12-01 09:41:00,2011-12-09 10:03:00
21179,NO JUNK MAIL METAL SIGN,1315.43,1942,1.1959124087591242,122,5,2010-12-01 13:21:00,2011-09-12 16:23:00
21181,PLEASE ONE PERSON METAL SIGN,25290.58,12305,2.4230520231213872,361,9,2010-12-01 15:08:00,2011-12-09 10:26:00
21186,WHITE DOVE HONEYCOMB PAPER GARLAND,6.72,2,3.36,0,1,2010-12-14 15:52:00,2010-12-14 15:52:00
21187,WHITE BELL HONEYCOMB PAPER GARLAND ,651.75,371,2.1109999999999998,30,1,2010-12-05 13:00:00,2011-08-04 16:32:00
